Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,VALUBusy,VALUUtilization,SQ_WAVES,LDSBankConflict,MemUnitStalled,SQ_WAIT_INST_LDS,SQ_INSTS_VMEM_RD,SQ_INSTS_VALU,SQ_INSTS_LDS,DispatchNs,BeginNs,EndNs,CompleteNs
101388,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101690,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0411205346,98.7695312500,8,0.0000000000,0.4567850544,22,96,616,24,48298462313689,48298462355110,48298462487590,48298486738538
101389,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101691,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.7166142969,94.2115461618,260,0.0000000000,0.3131442798,0,3084,25709,0,48298462460798,48298462487590,48298462641670,48298486619439
101390,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101692,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.3744281793,83.4033368068,480,0.0000000000,1.6267682263,714,23712,1256456,10593,48298462611023,48298462641670,48298462812389,48298486501965
101391,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101693,1553930,1553930,30720,256,9728,0,108,0,32,64,0x0,0x73c6a4de3640,30.3136822381,98.3618837243,480,1.3662077063,0.9743178957,2385,26976,1014536,9600,48298462750737,48298462812389,48298462941829,48298486382563
101392,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101694,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0401062816,98.7695312500,8,0.0000000000,0.5171895790,15,96,616,24,48298462891412,48298462941829,48298463062949,48298486264956
101393,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101695,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,30.1815902650,95.9899794632,960,0.0000000000,10.9644056049,0,32384,1202640,0,48298463034806,48298463062949,48298463239589,48298486137593
101394,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101696,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.2735006881,99.7167266187,128,0.0000000000,2.2363835167,1911,9536,84096,7616,48298463180984,48298463239589,48298463369349,48298486015993
101395,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101697,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,14.4772711327,97.3200163892,960,0.0000000000,1.0368704875,0,16384,451392,0,48298463330433,48298463369349,48298463515748,48298485891723
101396,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101698,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0405237697,98.7695312500,8,0.0000000000,0.4794713727,21,96,616,24,48298463469542,48298463515748,48298463643268,48298485770134
101397,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101699,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6320624370,94.2115461618,260,0.0000000000,0.4497384366,0,3084,25709,0,48298463613456,48298463643268,48298463787748,48298485651415
101398,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101700,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.6863654288,83.4170802482,480,0.0000000000,1.6373334675,1090,23712,1256456,10593,48298463757410,48298463787748,48298463982787,48298485528085
101399,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101701,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,19.7140604468,96.6131900377,480,4.0367936925,1.4213839815,1091,14688,667240,9600,48298463920571,48298463982787,48298464204387,48298485405306
101400,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101702,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0424307517,98.7695312500,8,0.0000000000,1.4282264708,15,96,616,24,48298464164136,48298464204387,48298464474147,48298485279626
101401,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101703,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,27.9286045051,95.9901370439,960,0.0000000000,10.3310862530,0,32384,1202640,0,48298464451490,48298464474147,48298464716066,48298485133489
101402,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101704,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.2302106028,99.7167266187,128,0.0000000000,2.9555055512,1949,9536,84096,7616,48298464661379,48298464716066,48298464887906,48298484931390
101403,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101705,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.5948047125,97.3206595367,960,0.0000000000,1.5468048230,0,16384,451392,0,48298464851644,48298464887906,48298465058306,48298484730657
101404,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101706,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0372283494,98.7695312500,8,0.0000000000,0.4650568294,17,96,616,24,48298465014336,48298465058306,48298473709651,48298484514394
101405,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101707,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.5892149376,94.2115461618,260,0.0000000000,3.4357753490,0,3084,25709,0,48298473694805,48298473709651,48298473878931,48298484315562
101406,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101708,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.0949595099,83.4087112983,480,0.0000000000,1.7571724528,722,23712,1256456,10593,48298473848998,48298473878931,48298474067250,48298483983779
101407,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101709,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,19.5242185512,96.6164816282,480,3.9980565003,1.0024441520,967,14688,667240,9600,48298474010116,48298474067250,48298474198930,48298483862906
101408,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101710,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0403627603,98.7695312500,8,0.0000000000,0.4830917874,16,96,616,24,48298474153130,48298474198930,48298474327410,48298483747350
101409,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,101711,1553930,1553930,122880,256,0,0,60,0,32,64,0x0,0x73c6a5073000,36.5052580464,97.7428231753,1920,0.0000000000,10.8220925437,0,48128,1430784,0,48298474298915,48298474327410,48298474617809,48298483621873
101410,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101712,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,16.1539775217,96.7229105039,960,0.0000000000,4.5655807845,0,16000,496080,0,48298474571816,48298474617809,48298474805969,48298483506453
101411,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101713,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.1645749737,99.7167266187,128,0.0000000000,2.6885036205,1935,9536,84096,7616,48298474771419,48298474805969,48298474939569,48298483391180
101412,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101714,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.0347093010,97.3213026928,960,0.0000000000,1.0344261398,0,16384,451392,0,48298474907013,48298474939569,48298475143728,48298483208873
101413,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101715,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0434806239,98.7695312500,8,0.0000000000,0.3814863213,19,96,616,24,48298475096354,48298475143728,48298475280528,48298483086493
101414,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101716,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6015023818,94.2115461618,260,0.0000000000,0.4617156690,0,3084,25709,0,48298475259117,48298475280528,48298475414288,48298482969875
101415,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101717,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.9021165471,83.4063589755,480,0.0000000000,1.5939055435,680,23712,1256456,10593,48298475391262,48298475414288,48298475604208,48298482845139
101416,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101718,1553930,1553930,30720,256,9728,0,108,0,32,64,0x0,0x73c6a4de3640,28.3761011107,98.3609216953,480,1.2788703312,0.8310581617,2277,26976,1014536,9600,48298475546852,48298475604208,48298475716528,48298482717872
101417,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101719,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0434239809,98.7695312500,8,0.0000000000,0.4069145776,16,96,616,24,48298475672979,48298475716528,48298475819567,48298482499715
101418,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101720,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,23.8270652779,96.1723834535,960,0.0000000000,10.1213209602,0,25088,888000,0,48298475797152,48298475819567,48298475973167,48298482266465
101419,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 1>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,101721,1553930,1553930,61440,256,0,0,60,0,32,64,0x0,0x73c6a5073040,9.9753165061,97.9885057471,960,0.0000000000,0.2524886878,0,6144,149312,0,48298475927548,48298475973167,48298476150447,48298482265307
101420,"void miso::kernels::attn_prep_kernel<256>(miso::kernels::AttnPrepParams) [clone .kd]",1,1,101722,1553930,1553930,4608,256,1536,0,28,0,64,64,0x0,0x73c6a5032400,0.3649896130,97.9857708255,72,0.0000000000,0.7360167500,82,170,4946,288,48298476121753,48298476150447,48298476289007,48298504120959
101421,"void miso::kernels::attn_split_kernel<256>(miso::kernels::AttnSplitParams) [clone .kd]",1,1,101723,1553930,1553930,4608,256,26112,0,96,0,48,64,0x0,0x73c6a5032440,2.9821524643,96.3820691819,72,0.5146078454,0.1528827711,5216,1136,74914,22744,48298476260670,48298476289007,48298476430606,48298503916235
101422,"void miso::kernels::attn_combine_kernel<256>(miso::kernels::AttnCombineParams) [clone .kd]",1,1,101724,1553930,1553930,4096,256,0,0,16,0,32,64,0x0,0x73c6a5032480,0.5101914980,99.4561464088,64,0.0000000000,0.1785398621,0,2368,9152,0,48298476398836,48298476430606,48298476556686,48298503809529
101423,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101725,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.5825120131,97.3213026928,960,0.0000000000,1.5442653205,0,16384,451392,0,48298476531179,48298476556686,48298476707726,48298503696249
101424,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101726,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0430142216,98.7695312500,8,0.0000000000,0.3973972663,18,96,616,24,48298476667514,48298476707726,48298476831086,48298503582552
101425,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101727,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6487475479,94.2115461618,260,0.0000000000,0.2903299989,0,3084,25709,0,48298476808432,48298476831086,48298476960045,48298503460183
101426,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101728,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,28.6287481423,83.4052133805,480,0.0000000000,1.6329239960,934,23712,1256456,10593,48298476936361,48298476960045,48298477132205,48298503352475
101427,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101729,1553930,1553930,30720,256,9728,0,108,0,32,64,0x0,0x73c6a4de3640,28.4670943455,98.3659244515,480,1.2830365198,0.6411619425,2348,26976,1014536,9600,48298477074930,48298477132205,48298477253485,48298503240502
101428,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101730,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0412605085,98.7695312500,8,0.0000000000,0.4749075300,15,96,616,24,48298477209544,48298477253485,48298477369485,48298503129248
101429,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,101731,1553930,1553930,122880,256,0,0,60,0,32,64,0x0,0x73c6a5073000,39.6926321926,97.7447870154,1920,0.0000000000,12.3834635318,0,48128,1430784,0,48298477346903,48298477369485,48298477519884,48298503019380
101430,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101732,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,16.0052165141,96.7205953632,960,0.0000000000,5.4462595876,0,16000,496080,0,48298477471554,48298477519884,48298477646764,48298502905946
101431,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101733,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.3840793068,99.7167266187,128,0.0000000000,4.1749569650,1519,9536,84096,7616,48298477610497,48298477646764,48298477778924,48298502794132
101432,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101734,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.6810000844,97.3213026928,960,0.0000000000,1.3005335986,0,16384,451392,0,48298477745979,48298477778924,48298477907724,48298502685612
101433,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101735,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0450716922,98.7695312500,8,0.0000000000,0.4889086428,17,96,616,24,48298477868014,48298477907724,48298478009324,48298502568997
101434,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101736,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6543018282,94.2115461618,260,0.0000000000,0.4803692405,0,3084,25709,0,48298477986525,48298478009324,48298478142923,48298502459529
101435,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101737,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,30.2871418530,83.4041640361,480,0.0000000000,1.4457287000,636,23712,1256456,10593,48298478119338,48298478142923,48298478305963,48298502352381
101436,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101738,1553930,1553930,30720,256,9728,0,108,0,32,64,0x0,0x73c6a4de3640,28.2037404833,98.3609216953,480,1.2711022840,1.3482696049,2199,26976,1014536,9600,48298478249590,48298478305963,48298478418283,48298502239060
101437,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101739,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0442324971,98.7695312500,8,0.0000000000,0.4026444783,18,96,616,24,48298478373206,48298478418283,48298478521803,48298502129595
101438,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,101740,1553930,1553930,122880,256,0,0,60,0,32,64,0x0,0x73c6a5073000,34.9760835114,97.7416042799,1920,0.0000000000,11.7175703757,0,48128,1430784,0,48298478497633,48298478521803,48298478720522,48298502014601
101439,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101741,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,16.2467673880,96.7221387780,960,0.0000000000,4.9045680502,0,16000,496080,0,48298478671645,48298478720522,48298478943402,48298501907959
101440,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101742,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.3009766379,99.7167266187,128,0.0000000000,1.7317645986,1618,9536,84096,7616,48298478904041,48298478943402,48298479134122,48298501797890
101441,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101743,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.6675277442,97.3204451533,960,0.0000000000,1.7951357612,0,16384,451392,0,48298479099828,48298479134122,48298479308361,48298501680774
101442,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101744,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0390605927,98.7695312500,8,0.0000000000,0.4965016731,13,96,616,24,48298479267727,48298479308361,48298479465801,48298501573505
101443,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101745,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6411941419,94.2115461618,260,0.0000000000,0.4584712552,0,3084,25709,0,48298479439708,48298479465801,48298479700361,48298501465977
101444,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101746,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,28.9156655762,83.4094779971,480,0.0000000000,1.6589578711,800,23712,1256456,10593,48298479672545,48298479700361,48298479905000,48298501350991
101445,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101747,1553930,1553930,30720,256,9728,0,108,0,32,64,0x0,0x73c6a4de3640,27.3394242750,98.3564004112,480,1.2320921502,3.7625021726,2323,26976,1014536,9600,48298479842446,48298479905000,48298480038280,48298501236203
101446,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101748,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0404454050,98.7695312500,8,0.0000000000,1.4291442319,16,96,616,24,48298479989245,48298480038280,48298480171400,48298501032627
101447,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,101749,1553930,1553930,122880,256,0,0,60,0,32,64,0x0,0x73c6a5073000,36.5688927401,97.7477667854,1920,0.0000000000,12.0096890730,0,48128,1430784,0,48298480144127,48298480171400,48298480361800,48298500874705
101448,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101750,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,15.7825544936,96.7215599917,960,0.0000000000,4.0757443507,0,16000,496080,0,48298480309237,48298480361800,48298480503079,48298500721465
101449,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101751,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.3799135265,99.7167266187,128,0.0000000000,6.9273087441,1550,9536,84096,7616,48298480459502,48298480503079,48298480663399,48298500563521
